USW00013985,"DODGE CITY REGIONAL AIRPORT, KS US",37.77105,-99.96915,785.6,,,,,,,,
USC00142213,"DRESDEN, KS US",39.62523,-100.42339,831.8,,,,,,,,
USC00142396,"ELBING 1 NE, KS US",38.06154,-97.11652,433.1,,,,,,,,
USC00142401,"EL DORADO, KS US",37.8182,-96.8444,393.2,,,,,,,,
USC00142432,"ELKHART, KS US",37.0057,-101.8866,1097,,,,,,,,
USC00142445,"ELLINWOOD NUMBER 1, KS US",38.365,-98.5844,545.6,,,,,,,,
USC00142452,"ELLIS, KS US",38.9485,-99.5646,657.5,,,,,,,,
USC00142459,"ELLSWORTH, KS US",38.7297,-98.225,477.9,,,,,,,,
USC00142472,"ELMDALE 2 NE, KS US",38.3922,-96.6228,364.5,,,,,,,,
USW00013989,"EMPORIA ASOS, KS US",38.32906,-96.19453,366.3,,,,,,,,
USC00142548,"EMPORIA 3 NW, KS US",38.4294,-96.2188,377.3,,,,,,,,
USC00142582,"ERIE, KS US",37.5668,-95.24583,273.4,,,,,,,,
USC00142602,"ESKRIDGE, KS US",38.8592,-96.1058,430.1,,,,,,,,
USC00142620,"EUDORA 1 S, KS US",38.9337,-95.093,262.7,,,,,,,,
USC00142622,"EUREKA 1 E, KS US",37.8253,-96.2644,335.3,,,,,,,,
USC00142652,"FACT 3 W, KS US",39.5539,-97.063,413.3,,,,,,,,
USC00142835,"FORT SCOTT, KS US",37.81718,-94.69872,269.4,,,,,,,,
USC00142848,"FOSTORIA 7 NW, KS US",39.525,-96.5571,372.2,,,,,,,,
USC00142881,"FRANKFORT 6 NE, KS US",39.7756,-96.3504,385.3,,,,,,,,
USC00142894,"FREDONIA, KS US",37.534,-95.827,272.2,,,,,,,,
USC00142938,"GALATIA 4 E, KS US",38.6366,-98.8722,597.4,,,,,,,,
USC00142945,"GALESBURG 1 NNE, KS US",37.48567,-95.35194,301.4,,,,,,,,
USC00142980,"GARDEN CITY EXPERIMENTAL STATION, KS US",37.993,-100.8121,880.9,,,,,,,,
USC00143008,"GARNETT 1 E, KS US",38.28,-95.2177,304.2,,,,,,,,
USC00143037,"GENESEO, KS US",38.5376,-98.161,533.4,,,,,,,,
USC00143074,"GIRARD, KS US",37.5081,-94.8394,301.8,,,,,,,,
USC00143093,"GOODLAND WEATHER FORECAST OFFICE, KS US",39.36628,-101.70033,1114.3,,,,,,,,
USC00143100,"GLEN ELDER LAKE, KS US",39.5038,-98.315,457.2,,,,,,,,
USC00143134,"GOESSEL 2 NW, KS US",38.2655,-97.3883,469.1,,,,,,,,
USC00143138,"GOFF 3 WSW, KS US",39.654,-95.9807,425.5,,,,,,,,
USW00023065,"GOODLAND RENNER FIELD, KS US",39.36729,-101.69322,1110.5,,,,,,,,
USC00143185,"GRAINFIELD, KS US",39.1118,-100.4622,855.6,,,,,,,,
USC00143218,"GREAT BEND 3 W, KS US",38.3614,-98.828,570.6,,,,,,,,
USC00143239,"GREENSBURG, KS US",37.60255,-99.30224,683.7,,,,,,,,
USC00143248,"GRENOLA 1 N, KS US",37.3594,-96.4496,353.3,,,,,,,,
USC00143257,"GRIDLEY, KS US",38.1013,-95.8839,356.3,,,,,,,,
USC00143323,"HADDAM, KS US",39.87877,-97.31323,449,,,,,,,,
USC00143331,"HALE, KS US",37.2225,-96.0546,307.8,,,,,,,,
USC00143523,"HAYS, KS US",38.8669,-99.3169,606.6,,,,,,,,
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,,,,,,,,
USC00143545,"HAYSVILLE 3 SE, KS US",37.5195,-97.3142,378,,,,,,,,
USC00143554,"HEALY, KS US",38.6002,-100.6196,868.7,,,,,,,,
USC00143594,"HERINGTON, KS US",38.6655,-96.9495,407.8,,,,,,,,
USC00143620,"HESSTON, KS US",38.1429,-97.42,449.9,,,,,,,,
USC00143634,"HIAWATHA 1 S, KS US",39.83562,-95.53197,323.4,,,,,,,,
USC00143665,"HILL CITY 1 E, KS US",39.36184,-99.82787,649.8,,,,,,,,
USC00143686,"HILLSDALE LAKE, KS US",38.6645,-94.8901,307.8,,,,,,,,
USC00143759,"HOLTON, KS US",39.4578,-95.7551,320,,,,,,,,
USC00143810,"HORTON, KS US",39.6679,-95.5199,314.6,,,,,,,,
USC00143822,"HOWARD, KS US",37.4663,-96.2713,307.8,,,,,,,,
USC00143847,"HUDSON, KS US",38.1041,-98.6592,569.1,,,,,,,,
USC00143855,"HUGOTON, KS US",37.1639,-101.3401,947.9,,,,,,,,
USC00143867,"HUMBOLDT, KS US",37.8118,-95.4456,286.5,,,,,,,,
USC00143929,"HUTCHINSON, KS US",38.09,-97.9125,469.4,,,,,,,,
USC00143930,"HUTCHINSON 10 SW, KS US",37.9311,-98.0296,472.1,,,,,,,,
USC00143954,"INDEPENDENCE, KS US",37.2363,-95.7002,245.4,,,,,,,,
USC00143974,"INMAN 5 SW, KS US",38.1869,-97.8416,459,,,,,,,,
USC00143984,"IOLA 1 W, KS US",37.9233,-95.4241,290.8,,,,,,,,
USC00143997,"IONIA, KS US",39.6611,-98.3483,468.5,,,,,,,,
USC00144087,"JETMORE 8 NNW, KS US",38.1963,-99.9175,740.7,,,,,,,,
USC00144104,"JOHN REDMOND LAKE, KS US",38.2548,-95.7499,332.8,,,,,,,,
USC00144114,"JOHNSON, KS US",37.5669,-101.75057,1015,,,,,,,,
USC00144161,"KALVESTA 1 W, KS US",38.0585,-100.2987,813.8,,,,,,,,
USC00144166,"KALVESTA 13 NW, KS US",38.1273,-100.5079,806.2,,,,,,,,
USC00144178,"KANOPOLIS LAKE, KS US",38.6078,-97.9596,454.8,,,,,,,,
USC00144313,"KINGMAN, KS US",37.6454,-98.125,471.5,,,,,,,,
USC00144341,"KIOWA, KS US",37.0174,-98.4899,403.9,,,,,,,,
USC00144357,"KIRWIN DAM, KS US",39.6619,-99.1228,517.2,,,,,,,,
USC00144370,"KU FIELD STATION, KS US",39.04789,-95.1929,332.2,,,,,,,,
USC00144464,"LAKIN, KS US",37.9412,-101.2492,913.8,,,,,,,,
USC00144531,"LARNED NUMBER 2, KS US",38.19234,-99.09686,618.7,,,,,,,,
USC00144559,"LAWRENCE, KS US",38.9583,-95.2513,320,,,,,,,,
USW00003997,"LAWRENCE ASOS, KS US",39.00779,-95.2115,251.9,,,,,,,,
USC00144589,"LEAVENWORTH 3 SW, KS US",39.2849,-94.95,265.5,,,,,,,,
USC00144598,"LEBANON, KS US",39.8083,-98.5583,559.9,,,,,,,,
USC00144613,"LECOMPTON, KS US",39.0465,-95.392,267.9,,,,,,,,
USC00144642,"LENORA COOP, KS US",39.6064,-100.0015,698.6,,,,,,,,
USC00144665,"LEOTI, KS US",38.49,-101.36685,1008.6,,,,,,,,
USC00144675,"LE ROY, KS US",38.08,-95.6396,304.2,,,,,,,,
USC00144695,"LIBERAL, KS US",37.0309,-100.9069,863.8,,,,,,,,
USC00144712,"LINCOLN 1 SE, KS US",39.0294,-98.13,427,,,,,,,,
USC00144729,"LINCOLNVILLE, KS US",38.49248,-96.96024,433.1,,,,,,,,
USC00144735,"LINDSBORG 3 E, KS US",38.5866,-97.6083,402,,,,,,,,
USC00144775,"LOGAN, KS US",39.6658,-99.5772,616,,,,,,,,
USC00144802,"LONGFORD, KS US",39.1508,-97.3351,396.8,,,,,,,,
USC00144812,"LONGTON, KS US",37.3833,-96.0814,278.9,,,,,,,,
USC00144857,"LOVEWELL DAM, KS US",39.9,-98.0255,488.3,,,,,,,,
USC00144893,"LURAY 3 SE, KS US",39.08544,-98.64118,475.5,,,,,,,,
USC00144937,"MADISON, KS US",38.1357,-96.1399,348.7,,,,,,,,
USC00144972,"MANHATTAN, KS US",39.1972,-96.5813,323.1,,,,,,,,
USW00003936,"MANHATTAN ASOS, KS US",39.13456,-96.67894,319.3,,,,,,,,
USC00145039,"MARION RESERVOIR, KS US",38.3779,-97.0754,417.3,,,,,,,,
USC00145063,"MARYSVILLE, KS US",39.8384,-96.6365,359.1,,,,,,,,
USC00145115,"MCCRACKEN, KS US",38.5872,-99.573,655.3,,,,,,,,
USC00145132,"MC FARLAND, KS US",39.0541,-96.2366,309.4,,,,,,,,
USC00145152,"MCPHERSON, KS US",38.3772,-97.6097,463.3,,,,,,,,
USC00145171,"MEADE, KS US",37.285,-100.345,763.2,,,,,,,,
USW00003957,"MEDICINE LODGE 1 E, KS US",37.2839,-98.5528,467.9,,,,,,,,
USC00145210,"MELVERN LAKE, KS US",38.50388,-95.70368,333.5,,,,,,,,
USC00145306,"MILFORD LAKE, KS US",39.0745,-96.8982,369.7,,,,,,,,
USC00145321,"MILLER 4 SSW, KS US",38.5817,-96.0188,337.7,,,,,,,,
USC00145335,"MILTONVALE, KS US",39.3505,-97.4547,430.4,,,,,,,,
USC00145355,"MINGO 6 E, KS US",39.27665,-100.83986,920.8,,,,,,,,
USC00145363,"MINNEAPOLIS, KS US",39.1246,-97.7047,398.1,,,,,,,,
USC00145421,"MONTEZUMA, KS US",37.5922,-100.439,844.3,,,,,,,,
USC00145463,"MORAN, KS US",37.9131,-95.1742,336.8,,,,,,,,
USC00145530,"MOUND CITY 1 SSW, KS US",38.13485,-94.81563,278,,,,,,,,
USC00145536,"MOUND VALLEY 3 WSW, KS US",37.1873,-95.4508,243.8,,,,,,,,
USC00145539,"MOUNT HOPE, KS US",37.8658,-97.6648,438.9,,,,,,,,
USC00145628,"NATOMA, KS US",39.1849,-99.025,557.8,,,,,,,,
USC00145632,"NEODESHA 3 NE, KS US",37.4527,-95.6522,256.3,,,,,,,,
USC00145744,"NEWTON, KS US",38.0231,-97.35525,439.2,,,,,,,,
USC00145787,"NORCATUR 3 WSW, KS US",39.81346,-100.24173,792.8,,,,,,,,
USC00145852,"NORTON DAM, KS US",39.81136,-99.93863,715.1,,,,,,,,
USC00145853,"NORTONVILLE, KS US",39.417,-95.3371,355.4,,,,,,,,
USC00145888,"OAKLEY 4 W, KS US",39.11298,-100.9447,945.5,,,,,,,,
USC00145920,"OFFERLE 5 S, KS US",37.8244,-99.5505,685.2,,,,,,,,
USC00146015,"ONAGA 2 NW, KS US",39.50363,-96.2033,363.6,,,,,,,,
USC00146076,"OSAGE CITY, KS US",38.6361,-95.803,333.5,,,,,,,,
USC00146115,"OSWEGO 1 N, KS US",37.1751,-95.104,254.5,,,,,,,,
USC00146128,"OTTAWA, KS US",38.6132,-95.2808,275.8,,,,,,,,
USC00146154,"OVERBROOK 5 SE, KS US",38.7172,-95.5192,346.3,,,,,,,,
USC00146168,"OVERLAND PARK S OF 87TH, KS US",38.9534,-94.7143,321.6,,,,,,,,
USC00146169,"OXFORD, KS US",37.2736,-97.1694,359.7,,,,,,,,
USC00146242,"PARSONS 2 NW, KS US",37.36767,-95.2881,277.4,,,,,,,,
USC00146305,"PECK 4 SSW, KS US",37.42191,-97.39936,375.5,,,,,,,,
USC00146333,"PERRY LAKE, KS US",39.1174,-95.4101,291.7,,,,,,,,
USC00146378,"PHILLIPSBURG NUMBER 2, KS US",39.7533,-99.3105,575.5,,,,,,,,
USC00146414,"PITTSBURG, KS US",37.39017,-94.70242,276.8,,,,,,,,
USC00146435,"PLAINVILLE 4 WNW, KS US",39.245,-99.3808,668.7,,,,,,,,
USC00146498,"POMONA LAKE, KS US",38.6449,-95.566,324,,,,,,,,
USC00146549,"PRATT 3 NW, KS US",37.67313,-98.77621,591.9,,,,,,,,
USC00146573,"PRETTY PRAIRIE 1 N, KS US",37.7924,-98.0277,481.6,,,,,,,,
USC00146590,"PRINCETON 5 NE, KS US",38.5215,-95.1929,295.4,,,,,,,,
USC00146637,"QUINTER, KS US",39.0667,-100.239,814.4,,,,,,,,
USC00146685,"RANSOM 2 NE, KS US",38.6532,-99.9002,759,,,,,,,,
USC00146813,"RICHFIELD 10 WSW, KS US",37.2294,-101.9512,1079.3,,,,,,,,
USC00146907,"ROCK 3 SW, KS US",37.4199,-97.0497,368.8,,,,,,,,
USC00146979,"ROSALIA 1 NW, KS US",37.8235,-96.6383,449.9,,,,,,,,
USC00147007,"ROSSVILLE, KS US",39.1333,-95.9486,283.2,,,,,,,,
USC00147043,"RUSSELL 7 E, KS US",38.8711,-98.7052,570,,,,,,,,
USC00147050,"RUSSELL SPRINGS 3 N, KS US",38.96176,-101.16648,933.9,,,,,,,,
USC00147093,"SAINT FRANCIS, KS US",39.7675,-101.8066,1016.8,,,,,,,,
USC00147159,"SALINA WX, KS US",38.8346,-97.5927,373.1,,,,,,,,
USC00147248,"SCANDIA, KS US",39.7988,-97.7736,460.6,,,,,,,,
USC00147271,"SCOTT CITY, KS US",38.4746,-100.9176,906.5,,,,,,,,
USC00147305,"SEDAN, KS US",37.1322,-96.18,274.9,,,,,,,,
USC00147335,"SELDEN 11 NW, KS US",39.67353,-100.68709,877.5,,,,,,,,
USC00147339,"SENECA 8 NW, KS US",39.9568,-96.106,347.5,,,,,,,,
USC00147397,"SHARON SPRINGS, KS US",38.8961,-101.75126,1051.6,,,,,,,,
USC00147534,"SMILEYBERG 1 N, KS US",37.5338,-96.8813,405.4,,,,,,,,
USC00147542,"SMITH CENTER, KS US",39.7772,-98.7783,554.7,,,,,,,,
USC00147756,"STILWELL 1 N, KS US",38.78139,-94.66889,326.4,,,,,,,,
USC00147796,"STERLING, KS US",38.2144,-98.2077,498.7,,,,,,,,
USC00147965,"SUN CITY, KS US",37.3758,-98.92043,510.8,,,,,,,,
USC00147968,"SUN CITY 6 S, KS US",37.2817,-98.9251,598.3,,,,,,,,
USC00148026,"SYLVAN GROVE 1 NE, KS US",39.0297,-98.3786,459.3,,,,,,,,
USC00148038,"SYRACUSE 1 NE, KS US",37.9929,-101.7417,1008.3,,,,,,,,
USC00148061,"TALLGRASS PRAIRIE N.P., KS US",38.4331,-96.5577,381,,,,,,,,
USC00148114,"THRALL 3 SSE, KS US",37.97262,-96.30156,411.8,,,,,,,,
USC00148156,"TONGANOXIE 5 SE, KS US",39.0313,-95.0522,253,,,,,,,,
USW00013996,"TOPEKA ASOS, KS US",39.07246,-95.62602,268.1,,,,,,,,
USC00148171,"TOPEKA NWS, KS US",39.0721,-95.6304,268.2,,,,,,,,
USC00148235,"TRIBUNE 1 W, KS US",38.46614,-101.77297,1107.6,,,,,,,,
USC00148240,"TRIBUNE 13 NNE, KS US",38.65503,-101.69623,1102.8,,,,,,,,
USC00148250,"TROY 3 N, KS US",39.8283,-95.088,317,,,,,,,,
USC00148259,"TUTTLE CREEK LAKE, KS US",39.2476,-96.5994,322.5,,,,,,,,
USC00148287,"ULYSSES 3 NE, KS US",37.5984,-101.2907,943.1,,,,,,,,
USC00148323,"UTICA, KS US",38.6442,-100.1687,800.1,,,,,,,,
USC00148341,"VALLEY FALLS 3 SW, KS US",39.3033,-95.4862,320.3,,,,,,,,
USC00148495,"WAKEENEY, KS US",39.0147,-99.8721,745.2,,,,,,,,
USC00148503,"WAKEFIELD 4 W, KS US",39.2302,-97.0895,380.4,,,,,,,,
USC00148535,"WALLACE, KS US",38.91114,-101.58536,1009.2,,,,,,,,
USC00148549,"WALNUT 4 S, KS US",37.54397,-95.04761,283.5,,,,,,,,
USC00148563,"WAMEGO 4 W, KS US",39.21418,-96.37005,355.4,,,,,,,,
USC00148578,"WASHINGTON, KS US",39.8088,-97.055,397.8,,,,,,,,
USC00148648,"WEBSTER DAM, KS US",39.4031,-99.4192,567.8,,,,,,,,
USC00148670,"WELLINGTON, KS US",37.26765,-97.41943,373.1,,,,,,,,
USC00148720,"WESTPHALIA 5 N, KS US",38.2584,-95.4977,315.5,,,,,,,,
USW00003928,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",37.64753,-97.42999,401.7,,,,,,,,
USC00148847,"WICHITA WX, KS US",37.6552,-97.443,406.6,,,,,,,,
USC00148911,"WILLOWDALE 1 SW, KS US",37.5046,-98.3116,506,,,,,,,,
USC00148935,"WILSEY, KS US",38.6307,-96.6716,456.9,,,,,,,,
USC00148946,"WILSON LAKE, KS US",38.9667,-98.489,460.9,,,,,,,,
USC00148950,"WINDOM 7 S, KS US",38.2936,-97.9113,472.4,,,,,,,,
USC00148964,"WINFIELD 3 NE, KS US",37.28851,-96.94076,375.8,,,,,,,,
USC00148988,"WINONA, KS US",39.059,-101.244,1012.9,,,,,,,,
USC00149020,"WONSEVU, KS US",38.1115,-96.7312,452.9,,,,,,,,
USC00149080,"YATES CENTER, KS US",37.88331,-95.72765,338.9,,,,,,,,
USC00149202,"ZENDA, KS US",37.4336,-98.2825,492.9,,,,,,,,
USC00150012,"ABERDEEN, KY US",37.2318,-86.6866,149.4,,,,,,,,
USC00150202,"ARK ENCOUNTER, KY US",38.6182,-84.5889,305.7,,,,,,,,
USC00150254,"ASHLAND, KY US",38.45367,-82.61299,170.7,,,,,,,,
USC00150290,"AUGUSTA 2, KY US",38.7699,-84.0127,154.8,,,,,,,,
USC00150381,"BARBOURVILLE, KY US",36.8825,-83.8819,301.8,,,,,,,,
USC00150397,"BARDSTOWN 5 E, KY US",37.8194,-85.3847,237.7,,,,,,,,
USC00150422,"BARREN RIVER LAKE, KY US",36.8977,-86.1247,187.5,,,,,,,,
USC00150483,"BEATTYVILLE 4 N, KY US",37.6336,-83.7161,329.2,,,,,,,,
USC00150611,"BENTON, KY US",36.858,-88.3363,111.3,,,,,,,,
USC00150904,"BOWLING GREEN, KY US",36.9987,-86.4276,144.8,,,,,,,,
USW00093808,"BOWLING GREEN WARREN CO AIRPORT, KY US",36.96467,-86.42379,159.3,,,,,,,,
USC00150916,"BOWLING GREEN WKU, KY US",36.95024,-86.37209,165.8,,,,,,,,
USC00151080,"BUCKHORN LAKE, KY US",37.3417,-83.4706,237.7,,,,,,,,
USC00151208,"CADIZ 4 SW, KY US",36.8147,-87.8816,174.7,,,,,,,,
USC00151210,"CADIZ, KY US",36.87764,-87.74883,158.5,,,,,,,,
USC00151227,"CALHOUN LOCK 2, KY US",37.5319,-87.2669,122.5,,,,,,,,
USC00151228,"CALIFORNIA 5 NW, KY US",38.9685,-84.3369,182.6,,,,,,,,
USC00151576,"CLAY CITY 1 WNW, KY US",37.8616,-83.9229,192,,,,,,,,
USC00151810,"CORNERS, KY US",37.79278,-86.2325,187.5,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,262.4,,,,,,,,
USC00151890,"CRAB ORCHARD 6 N, KY US",37.4902,-84.4375,312.4,,,,,,,,
USC00151895,"CRESSY, KY US",37.8299,-84.0347,219.5,,,,,,,,
USC00151927,"CROFTON 3 N, KY US",37.0855,-87.4986,163.1,,,,,,,,
USC00151998,"CYNTHIANA, KY US",38.3769,-84.303,213.4,,,,,,,,
USC00152214,"DIX DAM, KY US",37.7858,-84.7077,265.2,,,,,,,,
USC00152250,"DRY RIDGE 5 NNW, KY US",38.75765,-84.60639,281.3,,,,,,,,
USC00152442,"EDDYVILLE 5 S, KY US",37.0486,-88.0727,159.4,,,,,,,,
USC00152548,"ELKTON, KY US",36.8077,-87.153,188.7,,,,,,,,
USC00152791,"CAVE RUN LAKE, KY US",38.1227,-83.5327,256,,,,,,,,
USC00152812,"FEDSCREEK 1 SE, KY US",37.39209,-82.25825,259.1,,,,,,,,
USC00153025,"FRANKFORT 3 NE, KY US",38.2196,-84.8336,233.2,,,,,,,,
USC00153194,"GEORGETOWN WATER WKS, KY US",38.2094,-84.5621,245.4,,,,,,,,
USC00153250,"GLENCOE 6 NW, KY US",38.78,-84.895,149.4,,,,,,,,
USC00153714,"HAZARD WATER WKS, KY US",37.2471,-83.1817,268.2,,,,,,,,
USC00153762,"HENDERSON 8 SSW, KY US",37.7558,-87.6455,136.9,,,,,,,,
USC00153798,"HERNDON 5 S, KY US",36.6702,-87.5588,170.7,,,,,,,,
USC00153994,"HOPKINSVILLE, KY US",36.84888,-87.52083,158.5,,,,,,,,
USC00154138,"INEZ 2 E, KY US",37.8725,-82.5195,216.4,,,,,,,,
USW00003889,"JACKSON JULIAN CARROLL AIRPORT, KY US",37.591335,-83.313696,413,,,,,,,,
USC00154208,"JAMESTOWN, KY US",37.0055,-85.0616,271.3,,,,,,,,
USC00154449,"KNOB LICK 4 S, KY US",37.0245,-85.6987,310.9,,,,,,,,
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",38.03391,-84.61138,293.2,,,,,,,,
USC00154848,"GREENUP LOCKS AND DAM, KY US",38.64812,-82.86115,160.9,,,,,,,,
USW00003849,"LONDON CORBIN AIRPORT, KY US",37.08958,-84.06881,360,,,,,,,,
USC00154948,"LOUISA 5 W, KY US",38.12499,-82.69341,233.8,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,,,,,,,,
USC00154955,"LOUISVILLE UPPR GAGE, KY US",38.27778,-85.79167,134.1,,,,,,,,
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,,,,,,,,
USC00155067,"MADISONVILLE, KY US",37.3475,-87.5238,129.5,,,,,,,,
USC00155097,"MAMMOTH CAVE, KY US",37.1318,-86.1481,231.6,,,,,,,,
USC00155150,"MARION 1 NE, KY US",37.3441,-88.0658,164.6,,,,,,,,
USC00155235,"MAYFIELD 2 N, KY US",36.7881,-88.66307,149.4,,,,,,,,
USC00155243,"MAYSVILLE WASTEWATER TREATMENT PLANT, KY US",38.6869,-83.7872,157,,,,,,,,
USC00155280,"MCDANIELS, KY US",37.6497,-86.4308,129.5,,,,,,,,
USC00155444,"MILLERTOWN 4 E, KY US",37.4335,-86.0089,182.9,,,,,,,,
USC00155694,"MURRAY, KY US",36.61214,-88.30116,150,,,,,,,,
USC00155758,"NEW CASTLE 4 NE, KY US",38.4708,-85.117,245.4,,,,,,,,
USC00155834,"NOLIN RIVER LAKE, KY US",37.2813,-86.2497,189.9,,,,,,,,
USC00156012,"OLIVE HILL 5 NE, KY US",38.34233,-83.10382,270.7,,,,,,,,
USC00156028,"ONEIDA, KY US",37.2669,-83.6501,231.6,,,,,,,,
USC00156094,"OWENSBORO 3 E, KY US",37.7908,-87.0663,121.9,,,,,,,,
USW00003816,"PADUCAH BARKLEY REGIONAL AIRPORT, KY US",37.05635,-88.77425,124.1,,,,,,,,
USC00156136,"PAINTSVILLE 1 E, KY US",37.8176,-82.7882,192,,,,,,,,
USC00156170,"PARIS, KY US",38.2052,-84.2382,242.3,,,,,,,,
USC00156563,"PRESTONSBURG 3 WSW, KY US",37.6551,-82.8294,231.6,,,,,,,,
USC00156595,"PROVIDENCE, KY US",37.3997,-87.7622,124.7,,,,,,,,
USC00156624,"QUICKSAND, KY US",37.53351,-83.34887,227.1,,,,,,,,
USC00156635,"RABBIT HASH 2 NE, KY US",38.96333,-84.82613,156.7,,,,,,,,
USC00156882,"ROCHESTER FERRY, KY US",37.2166,-86.8936,118.9,,,,,,,,
USC00156988,"ROUGH RIVER LAKE, KY US",37.6177,-86.5044,170.7,,,,,,,,
USC00157049,"RUSSELLVILLE, KY US",36.855,-86.8883,173.7,,,,,,,,
USC00157130,"SALYERSVILLE WATER WORKS, KY US",37.7391,-83.0673,295.7,,,,,,,,
USC00157215,"SCOTTSVILLE, KY US",36.7462,-86.2259,226.5,,,,,,,,
USC00157334,"SHEPHERDSVILLE 5 NE, KY US",38.0544,-85.6241,187.5,,,,,,,,
USC00157431,"SKYLINE 1 SE, KY US",37.0876,-82.9925,330.1,,,,,,,,
USC00157652,"STANTON 2 W, KY US",37.8604,-83.897,219.5,,,,,,,,
USC00157677,"STEARNS 2 S, KY US",36.6736,-84.4791,371.9,,,,,,,,
USC00157948,"TAYLORSVILLE 2 SW, KY US",38.0144,-85.3713,152.4,,,,,,,,
USC00157950,"TAYLORSVILLE LAKE, KY US",38.0013,-85.3088,213.4,,,,,,,,
USC00158432,"WARNOCK 2, KY US",38.49459,-83.01838,268.8,,,,,,,,
USC00158446,"WARSAW MARKLAND DAM, KY US",38.7744,-84.9666,137.5,,,,,,,,
USC00158555,"WEST PADUCAH 2 W, KY US",37.0683,-88.7724,125.9,,,,,,,,
USC00158635,"WHITESBURG 2 SE, KY US",37.1026,-82.8046,378,,,,,,,,
USC00160007,"ABBEVILLE, LA US",29.9688,-92.1169,3,,,,,,,,
USC00160012,"ABITA RIVER COVINGTON, LA US",30.4586,-90.0975,0.9,,,,,,,,
USC00160021,"ABITA SPRINGS FIRE TOWER, LA US",30.4372,-90.0519,9.1,,,,,,,,
USC00160098,"ALEXANDRIA, LA US",31.3205,-92.4611,26.5,,,,,,,,
USC00160103,"ALEXANDRIA 5 SSE, LA US",31.2488,-92.4488,25.9,,,,,,,,
USC00160277,"ARCADIA, LA US",32.5511,-92.9186,121.9,,,,,,,,
USC00160462,"BAKER, LA US",30.5669,-91.1633,21.3,,,,,,,,
USW00013970,"BATON ROUGE METRO AIRPORT, LA US",30.53782,-91.14681,20.4,,,,,,,,
USC00160558,"BATON ROUGE SHERWOOD, LA US",30.4494,-91.0477,16.8,,,,,,,,
USC00160565,"BAYOU SORREL LOCK, LA US",30.1327,-91.3227,4.6,,,,,,,,
USC00160617,"BEAVER FIRE TOWER, LA US",30.7925,-92.4952,32,,,,,,,,
USC00160800,"BIENVILLE 3 NE, LA US",32.3744,-92.9433,93.6,,,,,,,,
USC00161232,"BOYCE 3 WNW, LA US",31.3944,-92.7163,33.5,,,,,,,,
USC00161287,"BUNKIE, LA US",30.9594,-92.1786,24.4,,,,,,,,
USC00161411,"CALHOUN 2 N, LA US",32.5372,-92.3598,36.6,,,,,,,,
USC00161535,"CARENCRO, LA US",30.32005,-92.04455,10.7,,,,,,,,
USC00161565,"CARVILLE 2 SW, LA US",30.198,-91.1255,7.6,,,,,,,,
USC00161979,"COLUMBIA LOCK, LA US",32.1673,-92.10769,25,,,,,,,,
USC00162212,"CROWLEY 2 NE, LA US",30.2408,-92.3477,7.6,,,,,,,,
USC00162534,"DONALDSONVILLE 4 SW, LA US",30.0719,-91.0278,9.1,,,,,,,,
USC00162641,"DRY CREEK, LA US",30.7414,-93.1386,29,,,,,,,,
USC00162673,"DULAC 3 N, LA US",29.4336,-90.7011,0.9,,,,,,,,
USC00162688,"DUTCHTOWN NUMBER 2, LA US",30.2508,-90.9872,5.5,,,,,,,,
USC00163313,"FRANKLIN 3 NW, LA US",29.8233,-91.5441,3.7,,,,,,,,
USC00163695,"GONZALES, LA US",30.2033,-90.9225,3,,,,,,,,
USC00163800,"GRAND COTEAU, LA US",30.4184,-92.0443,16.8,,,,,,,,
USC00164050,"HANNA 4 SSE, LA US",31.92716,-93.31017,38.7,,,,,,,,
USC00164355,"HOMER 1 N, LA US",32.81,-93.0626,65.5,,,,,,,,
USC00164592,"JAMESTOWN, LA US",32.34837,-93.20137,57.9,,,,,,,,
USC00164674,"JEANERETTE 5 NW, LA US",29.9591,-91.7108,6.1,,,,,,,,
USC00164696,"JENA, LA US",31.6782,-92.1288,43.6,,,,,,,,
USC00164700,"JENNINGS, LA US",30.2002,-92.6641,7.6,,,,,,,,
USC00164775,"KAPLAN, LA US",29.9941,-92.2825,4.6,,,,,,,,
USC00164816,"KEITHVILLE, LA US",32.355,-93.8619,61,,,,,,,,
USW00013976,"LAFAYETTE REGIONAL AIRPORT, LA US",30.19859,-91.98957,10.8,,,,,,,,
USC00165065,"LAKE ARTHUR 7 SW, LA US",30.0206,-92.7681,3.4,,,,,,,,
USC00165074,"LAKE CHARLES 2 N, LA US",30.2544,-93.2186,1.5,,,,,,,,
USC00165076,"LAKE CHARLES PORT, LA US",30.2141,-93.2494,1.5,,,,,,,,
USW00003937,"LAKE CHARLES REGIONAL AIRPORT, LA US",30.12551,-93.22771,2,,,,,,,,
USC00165266,"LEESVILLE, LA US",31.1416,-93.2397,8.5,,,,,,,,
