01/01/2022,Shenandoah Valley,KSHD,SHD,2022-01-01T08:43:00+00:00,Washington Dulles International,KIAD,IAD,United Airlines,UAL,5125,UA5125,UAL5125,38.2638356,-78.897264,Weyers Cave
01/01/2022,Robert Gray AAF,KGRK,GRK,2022-01-01T07:28:00+00:00,George Bush Intercontinental,KIAH,IAH,Copa Airlines,CMP,1866,CM1866,CMP1866,31.0613802,-97.8213287,Killeen
01/01/2022,Lea County,KHOB,HOB,2022-01-01T06:15:00+00:00,George Bush Intercontinental,KIAH,IAH,United Airlines,UAL,4752,UA4752,UAL4752,32.6923483,-103.214364,Hobbs
01/01/2022,Charlotte County,KPGD,PGD,2022-01-01T15:02:00+00:00,Key West International Airport,KEYW,EYW,empty,,,,,26.9197334,-81.9959802,Charlotte County
01/01/2022,Fanning Field,KIDA,IDA,,Denver International,KDEN,DEN,United Airlines,UAL,4687,UA4687,UAL4687,43.5152294,-112.0678843,Idaho Falls
01/01/2022,General Brees Field,KLAR,LAR,,Denver International,KDEN,DEN,United Airlines,UAL,5089,UA5089,UAL5089,41.3191269,-105.6708763,Laramie
01/01/2022,Hanscom Field,KBED,BED,2022-01-01T10:14:00+00:00,Martha's Vineyard,KMVY,MVY,Tradewind Aviation,GPD,809,TJ809,GPD809,42.4629631,-71.287178,Bedford
01/01/2022,Richland Municipalcipal,KSDY,SDY,,Billings,KBIL,BIL,Cape Air,KAP,1778,9K1778,KAP1778,47.7108383,-104.1845855,Sidney
01/01/2022,La Plata,KDRO,DRO,2022-01-01T08:10:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,5918,UA5918,UAL5918,37.1596721,-107.7507154,Durango
01/01/2022,Daviess County,KOWB,OWB,2022-01-01T07:37:00+00:00,Nashville International,KBNA,BNA,Cape Air,KAP,45,9K45,KAP45,37.7463697,-87.1633877,Owensboro
01/01/2022,Chippewa Valley Regional Airport,KEAU,EAU,2022-01-01T07:45:00+00:00,Chicago O'hare International,KORD,ORD,United Airlines,UAL,5075,UA5075,UAL5075,44.8622211,-91.4822219,Eau Claire
01/01/2022,Boundary Bay,PAJN,JNU,,Seattle-Tacoma International,KSEA,SEA,Korean Air,KAL,6052,KE6052,KAL6052,58.3579806,-134.5831791,Juneau
01/01/2022,Memorial,KPUB,PUB,2022-01-01T08:31:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,5109,UA5109,UAL5109,38.2837066,-104.4953765,Pueblo
01/01/2022,Natrona County International Airport,KCPR,CPR,2022-01-01T07:48:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,5843,UA5843,UAL5843,42.8972751,-106.4648786,Casper
01/01/2022,Sonoma County,KSTS,STS,2022-01-01T07:01:00+00:00,Los Angeles International,KLAX,LAX,American Airlines,AAL,7404,AA7404,AAL7404,38.5103492,-122.8055953,Santa Rosa
01/01/2022,Cedar City,KCDC,CDC,2022-01-01T07:43:00+00:00,Salt Lake City International,KSLC,SLC,Delta Air Lines,DAL,4288,DL4288,DAL4288,37.6955973,-113.0987798,Cedar City
01/01/2022,St. Petersburg-Clearwater International,KPIE,PIE,,Key West International Airport,KEYW,EYW,Allegiant Air,AAY,1922,G41922,AAY1922,27.9122109,-82.6891001,Terminal Boulevard
01/01/2022,Sun Valley,KSUN,SUN,,Salt Lake City International,KSLC,SLC,Aeromexico,AMX,4259,AM4259,AMX4259,43.5065471,-114.3012455,Hailey
01/01/2022,Mercedita,TJPS,PSE,,John F Kennedy International,KJFK,JFK,JetBlue Airways,JBU,746,B6746,JBU746,18.0105611,-66.5632107,Vayas
01/01/2022,Kodiak Airport,PADQ,ADQ,,Ted Stevens Anchorage International Airport,PANC,ANC,ACE Air Cargo,AER,145,KO145,AER145,57.7543254,-152.5169579,Kodiak
01/01/2022,Pierre,KPIR,PIR,2022-01-01T09:48:00+00:00,Denver International,KDEN,DEN,Denver Air Connection,LYM,4710,KG4710,LYM4710,44.383171,-100.2968215,Airport Road
01/01/2022,Friday Harbor,KFHR,FRD,,Orcas Island,KORS,ESD,Kenmore Air,KEN,8110,M58110,KEN8110,48.5248261,-123.0261848,Friday Harbor
01/01/2022,Ford,KIMT,IMT,2022-01-01T09:40:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,Delta Air Lines,DAL,4268,DL4268,DAL4268,45.8149821,-88.1185699,Kingsford
01/01/2022,Columbia Regional,KCOU,COU,,Chicago O'hare International,KORD,ORD,United Airlines,UAL,3721,UA3721,UAL3721,38.8173141,-92.2215499,Columbia
01/01/2022,Provo,KPVU,PVU,2022-01-01T08:24:00+00:00,St. George Municipal,KSGU,SGU,empty,,,,,40.2180508,-111.7222357,Provo
01/01/2022,Newport News/williamsb,KPHF,PHF,2022-01-01T08:45:00+00:00,Charlotte Douglas,KCLT,CLT,American Airlines,AAL,6236,AA6236,AAL6236,37.1302795,-76.5025939,Newport News
01/01/2022,Riverton Regional,KRIW,RIW,2022-01-01T08:19:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,5130,UA5130,UAL5130,43.0613253,-108.4584185,Riverton
01/01/2022,,KXWA,XWA,,Denver International,KDEN,DEN,United Airlines,UAL,5598,UA5598,UAL5598,48.2578206,-103.7417095,Williston
01/01/2022,Sheridan,KSHR,SHR,,Denver International,KDEN,DEN,United Airlines,UAL,5185,UA5185,UAL5185,44.7738431,-106.9703601,Sheridan
01/01/2022,Toledo Express,KTOL,TOL,2022-01-01T11:46:00+00:00,Chicago O'hare International,KORD,ORD,Iberia,IBE,4479,IB4479,IBE4479,41.5857725,-83.8092594,Swanton
01/01/2022,Lycoming County,KIPT,IPT,,Logan International,KBOS,BOS,empty,,,,,41.245182,-76.91881,Montoursville
01/01/2022,Buchanan Field,KCCR,CCR,,Mineta San Jose International Airport,KSJC,SJC,Executive Jet Management,EJM,37,EJM37,EJM37,37.9884288,-122.0577838,Concord
01/01/2022,Joslin Field - Magic Valley Regional,KTWF,TWF,,San Luis County Regional Airport,KSBP,SBP,NetJets Aviation,EJA,155,1I155,EJA155,42.4833496,-114.4847165,Twin Falls
01/01/2022,King Salmon,PAKN,AKN,,Ted Stevens Anchorage International Airport,PANC,ANC,ACE Air Cargo,AER,31,KO31,AER31,58.6826662,-156.6682051,King Salmon
01/01/2022,Hilton Head,KHXD,HHH,2022-01-01T10:18:00+00:00,Westchester County Apt,KHPN,HPN,NetJets Aviation,EJA,688,1I688,EJA688,32.2248476,-80.6971648,Hilton Head Island
01/01/2022,Lewis B Wilson,KMCN,MCN,2022-01-01T09:34:00+00:00,Baltimore/Washington International Thurgood Marshall,KBWI,BWI,Contour Aviation,VTE,3107,LF3107,VTE3107,39.3035862,-94.7092596,Kansas City
01/01/2022,Muskegon,KMKG,MKG,,Chicago O'hare International,KORD,ORD,United Airlines,UAL,5056,UA5056,UAL5056,43.1645521,-86.2380001,Muskegon
01/01/2022,Sheppard AFB,KSPS,SPS,2022-01-01T10:31:00+00:00,Dallas/Fort Worth International,KDFW,DFW,Alaska Airlines,ASA,4436,AS4436,ASA4436,33.9642825,-98.4918225,Wichita Falls
01/01/2022,Rickenbacker,KLCK,LCK,,Chicago O'hare International,KORD,ORD,Cathay Pacific,CPA,92,CX92,CPA92,39.8173811,-82.9358462,Columbus
01/01/2022,University Of Illinois Willard,KCMI,CMI,2022-01-01T07:23:00+00:00,Dallas/Fort Worth International,KDFW,DFW,American Airlines,AAL,4073,AA4073,AAL4073,40.0364962,-88.2639879,Savoy
01/01/2022,Pease International,KPSM,PSM,2022-01-01T13:44:00+00:00,Minneapolis - St. Paul International,KMSP,MSP,PlaneSense,CNS,525,,CNS525,43.0790626,-70.8200208,Pease
01/01/2022,Wiley Post/W.Rogers M,PABR,BRW,2022-01-01T16:34:00+00:00,Ted Stevens Anchorage International Airport,PANC,ANC,Alaska Airlines,ASA,50,AS50,ASA50,71.2876213,-156.7750278,Akavak St
01/01/2022,Mammoth Lakes,KMMH,MMH,,Bob Hope,KBUR,BUR,Advanced Air,WSN,374,AN374,WSN374,37.6272621,-118.8418045,Mammoth Lakes
01/01/2022,Lanai City,PHNY,LNY,,Honolulu International,PHNL,HNL,Southern Airways Express,FDY,681,9X681,FDY681,20.7905864,-156.9498596,Maui County
01/01/2022,Kotzebue,PAOT,OTZ,,Ted Stevens Anchorage International Airport,PANC,ANC,Northern Air Cargo,NAC,723,NC723,NAC723,66.8911052,-162.6024355,Kotzebue
01/01/2022,Waterloo,KALO,ALO,,Chicago O'hare International,KORD,ORD,American Airlines,AAL,4437,AA4437,AAL4437,42.5503921,-92.3966445,Waterloo
01/01/2022,Nome,PAOM,OME,,Ted Stevens Anchorage International Airport,PANC,ANC,Northern Air Cargo,NAC,720,NC720,NAC720,64.5099347,-165.4435152,Nome
01/01/2022,Petersburg James A Johnson,PAPG,PSG,,Boundary Bay,PAJN,JNU,ACE Air Cargo,AER,47,KO47,AER47,56.8016796,-132.9482065,Petersburg
01/01/2022,Vernal,KVEL,VEL,2022-01-01T11:43:00+00:00,Denver International,KDEN,DEN,United Airlines,UAL,5123,UA5123,UAL5123,40.4425331,-109.513925,Vernal
